pid,block,delays,score,trial_index,trial_time,clicks,n_clicks,stim_i
91,test,[],50.0,10,13346.0,"[7, 8, 12, 11]",4,51
91,test,[],18.0,11,17088.0,"[11, 12, 8, 7, 3, 4, 10, 2]",8,27
91,test,[],59.0,12,9821.0,[4],1,0
91,test,[],57.0,13,11019.0,"[4, 3, 7]",3,22
91,test,[],47.0,14,9523.0,[7],1,59
91,test,[],48.0,15,10796.0,"[7, 11]",2,30
91,test,[],10.0,16,20843.0,"[11, 12, 8, 7, 3, 4, 2, 10]",8,16
91,test,[],39.0,17,8786.0,"[11, 4, 3]",3,37
91,test,[],17.0,18,17757.0,"[7, 8, 12, 11, 4, 3, 2, 6, 10]",9,31
91,test,[],44.0,19,10610.0,"[11, 12]",2,21
91,test,[],50.0,20,11107.0,"[4, 3, 7, 8]",4,7
91,test,[],50.0,21,9861.0,"[7, 3]",2,41
91,test,[],44.0,22,10014.0,"[3, 4, 11, 12]",4,56
91,test,[],35.0,23,14419.0,"[11, 12, 4]",3,52
91,test,[],16.0,24,13835.0,"[4, 3, 7, 8, 12, 11]",6,3
91,test,[],46.0,25,9641.0,"[4, 3]",2,26
91,test,[],52.0,26,10332.0,"[3, 4]",2,44
91,test,[],50.0,27,10860.0,"[4, 11, 7, 8]",4,13
91,test,[],48.0,28,8813.0,"[8, 3]",2,1
91,test,[],54.0,29,9566.0,"[4, 11]",2,42
92,training,[0],-60.0,0,21217.0,[],0,10
92,training,[0],54.0,1,12654.0,[],0,44
92,training,[0],-54.0,2,12663.0,[],0,23
92,training,[0],-34.0,3,11225.0,[],0,22
92,training,"[0, 0, 0, 0]",55.0,4,21399.0,"[6, 10, 2]",3,9
92,training,"[0, 0]",-51.0,5,15567.0,[1],1,59
92,training,"[0, 0, 0, 0, 0, 0]",49.0,6,16473.0,"[5, 9, 12, 8, 7]",5,28
92,training,"[0, 0, 0, 0, 0]",56.0,7,14516.0,"[2, 3, 11, 4]",4,0
92,training,"[0, 0, 0, 0]",47.0,8,11196.0,"[4, 3, 8]",3,48
92,training,"[0, 0, 0, 0, 0]",46.0,9,12240.0,"[8, 4, 3, 7]",4,30
92,test,"[0, 0]",41.0,10,12930.0,[4],1,47
92,test,"[0, 0]",37.0,11,9582.0,[8],1,5
92,test,"[0, 0]",39.0,12,9478.0,[11],1,19
92,test,"[0, 0]",43.0,13,10560.0,[12],1,36
92,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,14,19477.0,"[3, 4, 8, 7, 12, 11]",6,40
92,test,"[0, 0, 0, 0, 0]",50.0,15,14475.0,"[3, 8, 12, 11]",4,51
92,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,16,17288.0,"[4, 3, 7, 8, 12, 11]",6,2
92,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,17,17433.0,"[11, 12, 8, 7, 4, 3]",6,55
92,test,"[0, 0]",47.0,18,10796.0,[3],1,26
92,test,"[0, 0, 0]",40.0,19,10906.0,"[4, 3]",2,18
92,test,"[0, 0]",41.0,20,8408.0,[11],1,46
92,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,21,17321.0,"[7, 8, 3, 11, 12, 4]",6,11
92,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,22,13690.0,"[4, 12, 8, 7, 3, 11]",6,45
92,test,"[0, 0]",53.0,23,11119.0,[11],1,58
92,test,"[0, 0]",47.0,24,8378.0,[11],1,7
92,test,[0],30.0,25,9929.0,[],0,32
92,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,26,14137.0,"[11, 12, 3, 8, 7, 4]",6,12
92,test,"[0, 0, 0]",54.0,27,10552.0,"[4, 11]",2,42
92,test,"[0, 0]",47.0,28,10367.0,[11],1,15
92,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,29,15492.0,"[11, 3, 4, 7, 8, 12]",6,38
93,training,[],50.0,0,39288.0,"[2, 5, 9, 1]",4,21
93,training,[],46.0,1,26351.0,"[9, 12]",2,7
93,training,[],17.0,2,28048.0,"[7, 4, 11, 12, 3]",5,3
93,training,[],36.0,3,19604.0,"[12, 7, 8, 4, 3, 11]",6,46
93,training,[],12.0,4,23452.0,"[3, 11, 12, 8, 7, 4]",6,16
93,training,[],12.0,5,28962.0,"[9, 1, 5, 3, 4, 11, 12, 8, 7, 6, 10, 2]",12,12
93,training,[],47.0,6,19578.0,"[9, 6, 8, 7, 3]",5,4
93,training,[],36.0,7,17871.0,"[4, 12, 9, 10, 11, 7, 6, 8]",8,17
93,training,[],36.0,8,82747.0,"[4, 7]",2,20
93,training,[],42.0,9,14365.0,"[1, 5, 9, 7, 6, 8, 3, 2, 4, 11, 10, 12]",12,51
93,test,[],45.0,10,84068.0,"[9, 5, 6, 8, 7, 3, 2]",7,41
93,test,[],40.0,11,19338.0,"[11, 12, 8, 5]",4,29
93,test,[],52.0,12,40233.0,"[4, 2, 1, 7, 8, 11, 12, 10]",8,47
93,test,[],45.0,13,12691.0,"[11, 9, 10]",3,15
93,test,[],29.0,14,35106.0,"[3, 8, 5, 6, 4, 11, 12]",7,10
93,test,[],20.0,15,25105.0,"[11, 12, 7, 8, 3, 4, 5, 9, 10, 6]",10,55
93,test,[],43.0,16,15100.0,"[11, 7, 3, 4, 9, 10, 2, 1, 6, 5, 8]",11,43
93,test,[],47.0,17,42065.0,"[9, 6, 8, 7, 3, 4, 11, 10, 12]",9,57
93,test,[],48.0,18,51985.0,"[6, 8]",2,48
93,test,[],41.0,19,25962.0,"[11, 12, 3, 4, 7, 5, 6]",7,59
93,test,[],49.0,20,11809.0,"[3, 1, 2, 4, 5, 6, 8, 7, 12, 9, 10]",11,37
93,test,[],42.0,21,23602.0,"[11, 7, 6, 8, 3, 2, 1, 4]",8,1
93,test,[],49.0,22,10256.0,"[11, 12, 8, 6, 5]",5,13
93,test,[],26.0,23,29785.0,"[11, 9, 3, 4, 8, 6, 7, 12, 5, 10, 2, 1]",12,5
93,test,[],33.0,24,10616.0,"[12, 9, 10, 7, 8, 3, 4]",7,19
93,test,[],49.0,25,11555.0,"[12, 7, 8, 5, 6]",5,18
93,test,[],45.0,26,12864.0,"[11, 3, 4, 12, 7, 6, 5]",7,50
93,test,[],22.0,27,43916.0,"[7, 3, 4, 12, 8, 11, 9, 10]",8,45
93,test,[],18.0,28,24288.0,"[11, 7, 8, 3, 4, 12, 2, 1]",8,31
93,test,[],22.0,29,9790.0,"[4, 3, 8, 7, 12, 11, 2, 1]",8,11
95,training,[],53.0,0,44725.0,"[5, 1, 9]",3,4
95,training,[],33.0,1,14548.0,"[9, 1, 5]",3,47
95,training,[],-21.0,2,97026.0,"[9, 1, 5]",3,5
95,training,[],45.0,3,20655.0,[9],1,21
95,training,[],-51.0,4,21575.0,"[9, 1, 5]",3,16
95,training,[],-21.0,5,88465.0,"[5, 1, 9]",3,58
95,training,[],-55.0,6,8397.0,"[5, 1, 9]",3,2
95,training,[],39.0,7,23491.0,"[9, 1, 5]",3,49
95,training,[],15.0,8,54338.0,"[1, 9, 5]",3,39
95,training,[],-17.0,9,53857.0,"[9, 1, 5]",3,8
95,test,[],19.0,10,9110.0,[9],1,27
95,test,[],-39.0,11,11573.0,"[5, 1, 9]",3,28
95,test,[],-21.0,12,10463.0,"[9, 1, 5]",3,45
95,test,[],27.0,13,8453.0,"[9, 1, 5]",3,46
95,test,[],53.0,14,11331.0,"[5, 1, 9]",3,42
95,test,[],19.0,15,8705.0,"[9, 1, 5]",3,14
95,test,[],9.0,16,10324.0,"[1, 9, 5]",3,26
95,test,[],41.0,17,9482.0,"[1, 5, 9]",3,34
95,test,[],-31.0,18,10883.0,"[9, 1, 5]",3,36
95,test,[],21.0,19,9335.0,"[1, 9, 5]",3,13
95,test,[],-53.0,20,9483.0,"[1, 9, 5]",3,32
95,test,[],-21.0,21,9612.0,"[5, 1, 9]",3,44
96,training,"[3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 0]",14.0,0,58339.0,"[5, 12, 11, 4, 3, 7, 8, 1, 10, 2, 9, 6]",12,31
96,training,"[0, 0, 0, 0, 2, 2, 0]",44.0,1,22042.0,"[12, 11, 4, 3, 7, 8]",6,1
96,training,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",14.0,2,39698.0,"[12, 11, 4, 3, 7, 8, 6, 10, 2, 9]",10,16
96,training,"[0, 0, 0, 0, 0, 0, 3, 0]",29.0,3,35306.0,"[12, 11, 4, 3, 7, 8, 6]",7,10
96,training,"[0, 0, 0, 0, 0, 0, 0]",24.0,4,19858.0,"[12, 11, 4, 3, 7, 8]",6,45
96,training,"[0, 0, 0, 0, 0]",54.0,5,13019.0,"[12, 11, 4, 3]",4,9
96,training,"[0, 0, 0]",54.0,6,12917.0,"[12, 11]",2,4
96,training,"[0, 0, 0, 0]",35.0,7,9243.0,"[12, 11, 4]",3,52
96,training,"[0, 0, 0, 0]",41.0,8,10459.0,"[12, 11, 4]",3,29
96,training,"[0, 0, 0]",40.0,9,8608.0,"[12, 11]",2,54
96,test,"[0, 0]",47.0,10,10303.0,[12],1,7
96,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",22.0,11,17074.0,"[12, 11, 4, 3, 7, 8, 1, 2]",8,11
96,test,"[0, 0, 0, 0, 0]",40.0,12,9827.0,"[12, 11, 9, 10]",4,2
96,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,13,11023.0,"[12, 11, 4, 3, 1, 2]",6,26
96,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",16.0,14,13363.0,"[12, 11, 4, 3, 7, 8, 9, 10]",8,12
96,test,"[0, 0, 0, 0, 0]",36.0,15,10882.0,"[12, 11, 9, 10]",4,41
96,test,"[0, 0, 0, 0, 0, 0, 0]",50.0,16,10073.0,"[12, 11, 4, 3, 2, 1]",6,20
96,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.0,17,20783.0,"[12, 11, 4, 3, 7, 8, 9, 10, 6, 5, 1, 2]",12,38
96,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,18,11287.0,"[12, 9, 10, 11, 4, 3, 7, 8]",8,24
96,test,"[0, 0, 0, 0, 0]",44.0,19,9408.0,"[12, 11, 9, 10]",4,18
96,test,"[0, 0, 0, 0, 0]",36.0,20,9271.0,"[12, 9, 10, 11]",4,19
96,test,"[0, 0, 0, 0]",43.0,21,9441.0,"[12, 9, 10]",3,21
96,test,"[0, 0, 0, 0, 0, 0, 0]",52.0,22,10182.0,"[12, 11, 4, 3, 2, 1]",6,23
96,test,"[0, 0, 0, 0, 0]",50.0,23,8314.0,"[12, 11, 10, 9]",4,51
96,test,"[0, 0, 0, 0, 0]",56.0,24,8306.0,"[12, 11, 10, 9]",4,47
96,test,"[0, 0, 0, 0]",39.0,25,9427.0,"[12, 10, 9]",3,48
96,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",22.0,26,13554.0,"[12, 11, 4, 3, 7, 8, 10, 9]",8,55
96,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",30.0,27,10883.0,"[12, 11, 4, 3, 7, 8, 6, 5]",8,5
96,test,"[0, 0, 0, 0, 0]",44.0,28,9435.0,"[12, 11, 10, 9]",4,40
96,test,"[0, 0, 0, 0, 0]",50.0,29,9418.0,"[12, 11, 9, 10]",4,58
97,training,[],-19.0,0,567036.0,"[5, 9, 1]",3,59
97,training,[],18.0,1,44715.0,"[9, 1]",2,1
97,training,[],-36.0,2,46281.0,[],0,2
98,training,"[3, 3, 38]",38.0,0,87967.0,"[9, 10]",2,42
98,training,"[3, 41]",57.0,1,103079.0,[1],1,23
98,training,[42],50.0,2,69488.0,[],0,30
98,training,"[0, 0, 2, 4]",51.0,3,22408.0,"[7, 8, 12]",3,7
98,training,"[2, 3, 24]",12.0,4,49283.0,"[6, 7]",2,35
98,training,"[0, 40]",-17.0,5,57938.0,[8],1,54
98,training,"[0, 0, 0, 14]",27.0,6,27876.0,"[8, 7, 11]",3,37
98,training,"[0, 0, 2, 0]",33.0,7,13247.0,"[7, 8, 4]",3,10
98,training,"[0, 0, 37]",-32.0,8,47320.0,"[12, 7]",2,41
98,training,"[0, 0, 0, 0, 0, 0, 0]",24.0,9,14101.0,"[7, 8, 11, 12, 3, 4]",6,11
98,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,10,10544.0,"[3, 4, 12, 11, 7, 8]",6,5
98,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,11,9047.0,"[7, 3, 4, 11, 12, 8]",6,59
98,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,12,10563.0,"[3, 4, 11, 12, 8, 7]",6,56
98,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,13,8728.0,"[3, 7, 8, 12, 11, 4]",6,6
98,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,14,8863.0,"[3, 4, 11, 12, 8, 7]",6,51
98,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,15,8919.0,"[3, 4, 11, 12, 8, 7]",6,43
98,test,"[0, 0, 0, 0, 0, 0, 0]",12.0,16,11232.0,"[7, 3, 4, 11, 12, 8]",6,16
98,test,"[0, 0, 0, 0, 0, 0, 0]",28.0,17,8825.0,"[3, 4, 11, 12, 8, 7]",6,8
98,test,"[0, 0, 0, 0, 0, 0, 0]",34.0,18,8690.0,"[4, 11, 12, 3, 7, 8]",6,19
98,test,"[0, 0, 0, 0, 0, 0, 0]",18.0,19,14746.0,"[4, 11, 3, 7, 8, 12]",6,12
98,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,20,9139.0,"[11, 4, 3, 7, 8, 12]",6,45
98,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,21,9462.0,"[11, 4, 3, 7, 8, 12]",6,26
98,test,"[0, 0, 0, 0, 0, 0, 0]",36.0,22,9140.0,"[4, 11, 12, 3, 7, 8]",6,18
98,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,23,8576.0,"[11, 12, 4, 3, 7, 8]",6,38
98,test,"[0, 0, 0, 0, 0, 0, 0]",40.0,24,8372.0,"[12, 11, 4, 3, 7, 8]",6,39
98,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,25,9335.0,"[11, 4, 3, 7, 8, 12]",6,29
98,test,"[0, 0, 0, 0, 0, 0, 0]",10.0,26,8317.0,"[12, 11, 4, 3, 7, 8]",6,14
98,test,"[0, 0, 0, 0, 0, 0, 0]",46.0,27,9656.0,"[12, 11, 4, 3, 7, 8]",6,36
98,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,28,9424.0,"[11, 4, 3, 7, 8, 12]",6,3
98,test,"[0, 0, 0, 0, 0, 0, 0]",38.0,29,8601.0,"[12, 11, 4, 3, 7, 8]",6,34
99,training,[],-43.0,0,17913.0,"[5, 9, 1]",3,4
99,training,[],17.0,1,61229.0,"[1, 9, 5]",3,43
99,training,[],30.0,2,33385.0,"[5, 9, 1, 2, 4, 3]",6,48
99,training,[],40.0,3,19891.0,"[9, 5, 1, 7, 6, 8, 12, 10, 11, 4, 2, 3]",12,36
99,training,[],36.0,4,14082.0,"[8, 6, 7, 5, 9, 10, 12, 11, 4, 2, 3, 1]",12,56
99,training,[],28.0,5,16246.0,"[12, 10, 11, 9, 1, 2, 4, 3, 5, 6, 7, 8]",12,19
99,training,[],44.0,6,12817.0,"[9, 10, 12, 11, 5, 6, 7, 8, 2, 3, 4, 1]",12,33
99,training,[],34.0,7,14480.0,"[10, 12, 11, 9, 5, 6, 8, 7, 1, 2, 3, 4]",12,39
99,training,[],12.0,8,50513.0,"[11, 10, 12, 9, 5, 6, 7, 1, 8, 3, 2, 4]",12,8
99,training,[],32.0,9,15462.0,"[10, 12, 11, 9, 5, 8, 6, 7, 1, 2, 3, 4]",12,2
99,test,[],48.0,10,12855.0,"[9, 10, 12, 11, 5, 8, 6, 7, 1, 2, 3, 4]",12,22
99,test,[],42.0,11,20540.0,"[5, 6, 7, 8, 12, 10, 9, 11, 1, 2, 3, 4]",12,7
99,test,[],26.0,12,40740.0,"[5, 8, 6, 7, 1, 2, 10, 9, 12, 11, 4, 3]",12,5
99,test,[],50.0,13,16906.0,"[5, 6, 2, 1, 9, 10, 4, 3]",8,23
99,test,[],24.0,14,18151.0,"[5, 6, 2, 1, 9, 10, 7, 8, 3, 4, 12, 11]",12,38
99,test,[],49.0,15,11812.0,"[6, 5, 2, 1, 9, 10, 11]",7,42
99,test,[],51.0,16,10557.0,"[10, 9, 5, 6, 2, 1, 3]",7,9
99,test,[],20.0,17,23474.0,"[9, 10, 5, 6, 2, 11, 12, 1, 3, 4]",10,32
99,test,[],45.0,18,14573.0,"[9, 10, 5, 6, 2, 1, 3, 4, 11]",9,58
99,test,[],44.0,19,13118.0,"[9, 10, 5, 6, 2, 1, 11, 12]",8,49
99,test,[],47.0,20,9961.0,"[9, 10, 5, 6, 2, 7, 8]",7,18
99,test,[],18.0,21,17040.0,"[9, 10, 5, 6, 11, 12, 8, 7, 2, 1, 3, 4]",12,55
99,test,[],46.0,22,10269.0,"[10, 9, 5, 6, 8, 7, 1, 2, 3, 4]",10,54
99,test,[],30.0,23,10823.0,"[10, 9, 6, 5, 7, 8]",6,51
99,test,[],46.0,24,9369.0,"[9, 10, 5, 6, 1, 2, 3, 4]",8,44
99,test,[],20.0,25,10509.0,"[9, 10, 5, 6, 7, 8, 2, 1, 3, 4]",10,11
99,test,[],30.0,26,9574.0,"[11, 12, 8, 7, 3, 4]",6,10
99,test,[],38.0,27,9397.0,"[7, 8, 3, 4, 11, 12]",6,17
99,test,[],42.0,28,10444.0,"[11, 12, 7, 8, 3, 4, 2, 10]",8,35
99,test,[],56.0,29,8640.0,"[11, 12, 10, 9]",4,47
100,training,"[0, 0]",-55.0,0,28081.0,[1],1,27
100,training,"[0, 0]",-27.0,1,15760.0,[1],1,19
100,training,"[0, 0]",-53.0,2,12447.0,[3],1,24
100,training,"[0, 0, 0, 0]",27.0,3,20297.0,"[9, 1, 5]",3,6
100,training,"[0, 0, 0]",28.0,4,12888.0,"[5, 9]",2,32
100,training,"[0, 0, 0, 0]",39.0,5,14133.0,"[5, 1, 9]",3,49
100,training,"[0, 0, 0, 0]",-21.0,6,11538.0,"[5, 9, 1]",3,45
100,training,"[0, 0]",-41.0,7,10491.0,[1],1,33
100,training,"[0, 0]",-13.0,8,9213.0,[1],1,48
100,training,"[0, 0, 0]",54.0,9,9718.0,"[1, 9]",2,4
100,test,"[0, 0, 0]",20.0,10,12354.0,"[1, 3]",2,56
100,test,"[0, 0, 0]",-14.0,11,12974.0,"[1, 3]",2,10
100,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,12,17701.0,"[9, 1, 4, 5, 8, 7]",6,51
100,test,"[0, 0, 0, 0, 0, 0]",49.0,13,13925.0,"[1, 9, 5, 7, 8]",5,18
100,test,"[0, 0, 0, 0, 0, 0]",39.0,14,13741.0,"[1, 9, 10, 12, 11]",5,53
100,test,"[0, 0, 0, 0, 0]",52.0,15,13403.0,"[1, 5, 9, 12]",4,57
100,test,"[0, 0, 0, 0, 0]",30.0,16,10875.0,"[9, 5, 1, 8]",4,8
100,test,"[0, 0, 0]",10.0,17,11171.0,"[1, 3]",2,13
100,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",14.0,18,15691.0,"[1, 9, 5, 8, 7, 3, 12, 11]",8,14
100,test,"[0, 0, 0, 0, 0, 0]",33.0,19,11414.0,"[7, 3, 4, 12, 8]",5,5
100,test,"[0, 0, 0, 0, 0, 0]",51.0,20,11604.0,"[1, 3, 8, 7, 4]",5,54
100,test,"[0, 0]",33.0,21,8710.0,[4],1,23
100,test,"[0, 0, 0, 0]",21.0,22,9280.0,"[1, 4, 8]",3,26
100,test,"[0, 0]",45.0,23,8541.0,[12],1,21
100,test,"[0, 0, 0, 0]",27.0,24,9732.0,"[8, 7, 4]",3,11
100,test,"[0, 0]",23.0,25,9162.0,[4],1,15
100,test,"[0, 0, 0, 0]",21.0,26,9722.0,"[8, 7, 11]",3,12
100,test,"[0, 0, 0]",50.0,27,8653.0,"[4, 8]",2,36
100,test,"[0, 0, 0, 0]",33.0,28,11573.0,"[8, 4, 12]",3,30
100,test,"[0, 0]",41.0,29,9531.0,[4],1,47
101,training,"[2, 0, 0]",58.0,0,22217.0,"[2, 7]",2,22
101,training,"[0, 18]",53.0,1,29605.0,[8],1,28
101,training,"[0, 0, 0, 0, 0]",46.0,2,12912.0,"[8, 4, 11, 7]",4,30
101,training,"[0, 0]",57.0,3,8547.0,[3],1,23
101,training,"[0, 0, 0, 0, 0, 0]",43.0,4,10922.0,"[3, 4, 8, 7, 12]",5,8
101,training,"[0, 0, 0, 0, 0]",50.0,5,9187.0,"[12, 11, 3, 8]",4,13
101,training,"[0, 0, 0, 0, 0, 0, 5]",18.0,6,18215.0,"[8, 3, 11, 7, 4, 12]",6,31
101,training,"[0, 0, 0, 0]",35.0,7,9674.0,"[7, 3, 11]",3,6
101,training,"[0, 0, 0, 0]",41.0,8,9334.0,"[11, 3, 8]",3,29
101,training,"[0, 0]",53.0,9,8519.0,[8],1,18
101,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12.0,10,21339.0,"[7, 3, 4, 11, 12, 8, 6, 2, 10, 1, 5, 9]",12,12
101,test,"[0, 0, 0, 0]",55.0,11,8402.0,"[11, 4, 3]",3,9
101,test,"[0, 0, 0]",42.0,12,8146.0,"[3, 11]",2,53
101,test,"[0, 0, 0, 0, 0, 0, 0, 0]",23.0,13,13320.0,"[3, 7, 12, 11, 4, 8, 6]",7,45
101,test,"[0, 0, 0, 0, 0]",48.0,14,9387.0,"[4, 3, 7, 8]",4,36
101,test,"[0, 0, 0]",54.0,15,9653.0,"[4, 11]",2,42
101,test,"[0, 0]",55.0,16,9324.0,[4],1,33
101,test,"[0, 0, 0, 0, 0, 0, 0]",16.0,17,11487.0,"[11, 3, 8, 7, 12, 4]",6,3
101,test,"[0, 0, 0, 0]",41.0,18,9683.0,"[3, 4, 11]",3,17
101,test,"[0, 0, 0, 0, 0, 0, 0]",24.0,19,9339.0,"[4, 7, 8, 12, 11, 3]",6,11
101,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",27.0,20,11423.0,"[4, 3, 7, 8, 12, 11, 10, 6, 2]",9,38
101,test,"[0, 0, 0, 0, 0]",36.0,21,7496.0,"[4, 7, 8, 12]",4,19
101,test,"[0, 0, 0, 0]",53.0,22,8356.0,"[4, 7, 12]",3,57
101,test,"[0, 0, 0, 0]",45.0,23,9341.0,"[4, 7, 12]",3,7
101,test,"[0, 0]",51.0,24,10501.0,[3],1,4
101,test,"[0, 0, 0, 0]",35.0,25,8962.0,"[3, 8, 12]",3,24
101,test,"[0, 0, 0, 0]",35.0,26,8449.0,"[11, 3, 8]",3,5
101,test,"[0, 0, 0]",52.0,27,9740.0,"[7, 4]",2,21
101,test,"[0, 0]",41.0,28,9656.0,[7],1,49
101,test,"[0, 0, 0, 0, 0, 0, 0]",30.0,29,9973.0,"[7, 12, 3, 4, 11, 8]",6,10
102,training,"[3, 40]",-29.0,0,74839.0,[5],1,29
102,training,"[0, 0]",49.0,1,10738.0,[11],1,35
102,training,"[0, 40]",-45.0,2,52519.0,[3],1,36
102,training,"[0, 0, 16]",54.0,3,34488.0,"[4, 11]",2,57
102,training,"[0, 3, 0]",46.0,4,17566.0,"[7, 8]",2,59
102,training,"[0, 0]",53.0,5,10594.0,[11],1,58
102,training,"[0, 18]",-37.0,6,34620.0,[8],1,38
102,training,"[0, 0, 0, 0]",39.0,7,21435.0,"[4, 3, 7]",3,49
102,training,"[0, 0, 0, 0, 0, 0, 4]",16.0,8,32976.0,"[12, 11, 4, 3, 7, 8]",6,14
102,training,"[0, 3, 0]",58.0,9,13403.0,"[12, 11]",2,37
102,test,"[0, 0]",41.0,10,10536.0,[3],1,25
102,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14.0,11,41627.0,"[7, 8, 12, 11, 4, 3, 2, 6, 10, 1, 5, 9]",12,31
102,test,"[0, 0, 0, 0, 0]",34.0,12,14793.0,"[8, 7, 3, 4]",4,52
102,test,"[0, 0, 0, 0, 0, 0, 0]",42.0,13,14294.0,"[4, 3, 7, 8, 11, 12]",6,56
102,test,"[0, 0, 0, 0, 0, 0, 0, 0]",23.0,14,23404.0,"[7, 4, 12, 11, 8, 3, 2]",7,45
102,test,"[0, 0]",53.0,15,9317.0,[4],1,44
102,test,"[0, 0]",49.0,16,11043.0,[8],1,48
102,test,"[0, 0]",55.0,17,11074.0,[11],1,42
102,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,18,13901.0,"[12, 7, 4, 3, 8, 11]",6,6
102,test,"[0, 0]",41.0,19,10684.0,[3],1,18
102,test,"[0, 0, 0, 0, 0, 0]",35.0,20,11727.0,"[8, 4, 12, 7, 11]",5,41
102,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",21.0,21,28381.0,"[3, 12, 7, 11, 8, 4, 6, 10, 2]",9,32
102,test,"[0, 0]",51.0,22,9391.0,[3],1,4
102,test,"[0, 0, 0]",52.0,23,11371.0,"[7, 8]",2,7
102,test,"[0, 0, 0, 0, 0, 0]",45.0,24,19321.0,"[11, 12, 7, 8, 3]",5,1
102,test,"[0, 0, 0, 0, 0, 0, 0]",48.0,25,11694.0,"[4, 3, 8, 12, 11, 7]",6,28
102,test,"[0, 0, 0, 0, 0, 0, 0]",52.0,26,12880.0,"[7, 11, 12, 8, 4, 3]",6,23
102,test,"[0, 0, 0]",36.0,27,10840.0,"[11, 8]",2,5
102,test,"[0, 0, 0, 0, 0, 0, 0]",32.0,28,17717.0,"[4, 3, 8, 11, 7, 12]",6,24
102,test,"[0, 0, 0]",58.0,29,12744.0,"[3, 12]",2,47
103,training,[],-43.0,0,15059.0,"[9, 5, 1]",3,33
103,training,[],12.0,1,16991.0,"[1, 2, 4, 3]",4,14
103,training,[],20.0,2,11269.0,"[9, 10, 12, 11, 5, 6, 7, 1, 2, 4]",10,43
103,training,[],39.0,3,19222.0,"[9, 5, 1, 10, 12]",5,36
103,training,[],42.0,4,17125.0,"[12, 8, 6, 10, 9, 5, 1, 2, 4, 3, 7, 11]",12,7
103,training,[],24.0,5,11718.0,"[10, 11, 12, 9, 5, 1, 2, 4, 3, 6, 7, 8]",12,10
103,training,[],14.0,6,13808.0,"[12, 10, 9, 6, 5, 8, 2, 4, 1, 3, 11, 7]",12,27
103,training,[],12.0,7,13200.0,"[12, 10, 11, 9, 1, 2, 4, 3, 5, 6, 7, 8]",12,16
103,training,[],14.0,8,11636.0,"[9, 12, 10, 11, 4, 2, 3, 1, 5, 6, 7, 8]",12,31
103,training,[],52.0,9,8461.0,"[9, 10, 11, 12]",4,4
103,test,[],29.0,10,14209.0,"[12, 10, 9, 5, 7, 6, 8, 1, 4, 2, 3]",11,19
103,test,[],38.0,11,16802.0,"[12, 10, 5, 6, 8, 2, 3, 4, 1, 11, 7, 9]",12,48
103,test,[],30.0,12,10749.0,"[12, 10, 11, 9, 4, 2, 3, 1, 5, 7, 6, 8]",12,15
103,test,[],36.0,13,10648.0,"[9, 10, 12, 11, 1, 4, 3, 2, 5, 6, 7, 8]",12,8
103,test,[],36.0,14,10803.0,"[12, 9, 10, 11, 4, 2, 1, 3, 5, 6, 7, 8]",12,26
103,test,[],32.0,15,31784.0,"[12, 10, 9, 11, 4, 2, 3, 1, 5, 6, 7, 8]",12,53
103,test,[],27.0,16,11080.0,"[12, 10, 11, 9, 2, 4, 3, 7, 8, 6, 5]",11,24
103,test,[],38.0,17,12867.0,"[12, 11, 4, 3, 7, 8]",6,2
